ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;2300;DEPARTAMENTO DE ESTRADAS DE RODAGEM;2301901 000009/2021;2022-09-26;2022-02-01;9344739;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização Trânsito conforme demais especificações do edital._x000D_ ;;DIEFRA ENGENHARIA E CONSULTORIA LTDA;17.579.459/0001-94;506,0;2021-12-27;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176037;0,0;0,0;66750354,81
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;2300;DEPARTAMENTO DE ESTRADAS DE RODAGEM;2301901 000009/2021;2022-09-26;2022-02-01;9344750;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização Trânsito conforme demais especificações do edital._x000D_ ;;PROJEL - ENGENHARIA ESPECIALIZADA LTDA;44.416.618/0001-02;506,0;2021-12-27;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176049;0,0;0,0;56776974,31
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;2300;DEPARTAMENTO DE ESTRADAS DE RODAGEM;2301901 000009/2021;2022-09-26;2022-02-01;9344755;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação dos Serviços de Engenharia de Natureza Contínua com o Apoio ao Gerenciamento, à Operação e à Fiscalização Trânsito conforme demais especificações do edital._x000D_ ;;ENGESPRO ENGENHARIA LTDA;00.604.322/0001-40;506,0;2021-12-27;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=543430;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176050;0,0;0,0;44928469,25
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1010;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;1011014 000137/2022;2022-09-08;;9346688;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Café;;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS - EPAMIG;17.138.140/0001-23;380,0;2022-09-28;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177565;134940,68;116994,0;116994,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000035/2022;2022-01-27;;9326618;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviço extraordinário de coleta, transporte e aterragem de resíduos sólidos especiais.;;SUPERINTENDENCIA DE LIMPEZA URBANA;16.673.998/0001-25;63,0;2022-03-21;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173921;55616,64;55616,64;275875,64
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000107/2022;2022-02-15;;9327154;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Manutenção na modalidade programada do Sistema de Concessão de Diárias e Passagens do Estado de Minas Gerais ¿ SCDP, de propriedade da Secretaria de Estado de Planejamento e Gestão - SEPLAG.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;0,0;2022-03-22;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173962;245824,0;245824,0;0,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1030;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;1031018 000107/2022;2022-12-02;;9327154;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Manutenção na modalidade programada do Sistema de Concessão de Diárias e Passagens do Estado de Minas Gerais ¿ SCDP, de propriedade da Secretaria de Estado de Planejamento e Gestão - SEPLAG.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;0,0;2022-03-22;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173962;0,0;0,0;553104,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1050;TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE M.G.;1051005 000030/2022;2022-06-02;;9341079;SIM;Concluído;Com Fornecedor Vencedor;Por preço global;Prestação de serviços de informática de Suporte Técnico a Ambientes de TIC;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;25,0;2022-06-03;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175243;23712,0;23712,0;47424,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;1071030 000089/2022;2022-09-15;;9346238;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviços de Informática - Hospedagem em Infraestrutura Virtualizada e Acesso VPN_x000D_ SEI n. 5140.01.0000354/2022-24;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;134,0;2022-10-03;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177341;15208,56;15208,56;55891,68
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000009/2022;2022-02-23;;9325993;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de informática (Planejamento de Soluções de TIC), conforme proposta comercial OCR 626211.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;5991,0;2022-03-16;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=173838;344400,0;344400,0;344400,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000073/2022;2022-09-23;;9369462;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de informática, conforme disposto na Proposta Comercial OCR 668581 (Hospedagem de servidores, Hospedagem em infraestrutura virtualizada e Suporte Técnico a Ambientes de TIC.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;6190,0;2022-12-02;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178624;1308296,0;1308296,0;1308296,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000074/2022;2022-10-10;;9346740;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de Desenvolvimento e Manutenção de Sistemas de Informação (TRIBUNUS e ARGOS).;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;6185,0;2022-10-24;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177629;3975936,0;3975936,0;11787127,2
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000076/2022;2022-10-20;;9368864;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de informática, conforme proposta comercial OCR 668582 - CONTRATO GLOBAL - DITIC.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;6214,0;2022-12-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178439;1924891,0;1924891,0;3777011,13
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1080;ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;1081017 000078/2022;2022-11-10;;9364319;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Prestação de serviços de hospedagem e processamento dos sistemas Tribunus e Argos, b-Cadastros, Hospedagem em infraestrutura virtualizada (site e intranet) e firewall de aplicação Web - WAF.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;6202,0;2022-11-30;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178333;1064639,13;1064639,13;1987234,17
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000240/2022;2022-08-18;;9345544;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação de empresa especializada na execução de registros videográficos para o Ministério Público do Estado de Minas Gerais;;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;21.229.281/0001-29;455,0;2022-09-01;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176709;780268,22;780268,22;0,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000240/2022;2022-09-13;;9345544;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação de empresa especializada na execução de registros videográficos para o Ministério Público do Estado de Minas Gerais;;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;21.229.281/0001-29;455,0;2022-09-01;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176709;0,0;0,0;928286,34
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1090;PROCURADORIA GERAL DE JUSTICA;1091012 000382/2022;2022-12-21;;9372089;SIM;Concluído;Com Fornecedor Vencedor;Por item;Contratação da  SLU para serviços contínuos, com os devidos licenciamentos para a coleta, transporte e destinação final, dos resíduos sólidos especiais gerados pela PGJ;;SUPERINTENDENCIA DE LIMPEZA URBANA;16.673.998/0001-25;3,0;2023-01-17;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=179499;15193,56;15193,56;65323,04
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1100;OUVIDORIA GERAL DO ESTADO;1101014 000002/2022;2022-02-25;;9327480;SIM;Concluído;Com Fornecedor Vencedor;Por preço global;Serviços de Melhoria MGOUV.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;14,0;2022-04-08;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174155;231128,0;231128,0;450257,05
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1100;OUVIDORIA GERAL DO ESTADO;1101014 000009/2022;2022-04-11;;9337338;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Manutenção Evolutiva Programada;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;29,0;2022-05-17;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=174719;112224,0;112224,0;224448,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;1191001 000050/2022;2022-03-31;;9344223;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de serviços de integração à Rede Metro Ethernet.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;250,0;2022-07-04;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175774;40322,4;40322,4;170905,36
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;1191001 000052/2022;2022-05-17;;9344580;SIM;Concluído;Com Fornecedor Vencedor;Por preço global;Serviços diversos de informática da PRODEMGE.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;288,0;2022-07-13;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=175862;1753976,68;1753976,68;6714450,26
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;1191001 000094/2022;2022-07-05;;9358264;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de serviços de alienação de bens imóveis (SEI 1190.01.0004338/2022-75);;MGI MINAS GERAIS PARTICIPACOES S.A;19.296.342/0001-29;517,0;2022-11-04;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177996;3150000,0;3150000,0;739000,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1190;SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;1191001 000115/2022;2022-11-21;;9371880;SIM;Concluído;Com Fornecedor Vencedor;Por preço global;ServIços de TIC, no âmbito do Sistema Integrado de Administração Financeira SIAFI-MG abrangendo a execução dos serviços de Data Center, de Informação e Business Intelligence.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;598,0;2022-12-19;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=179276;18085383,68;18085383,68;5594706,56
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1230;SECRET. DE ESTADO DE AGRICULTURA, PECUARIA E ABAST;1231021 000009/2022;2022-03-28;;0;SIM;Concluído;Com Fornecedor Vencedor;Por item;Desenvolvimento de sítio,portal ou Intranet.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;50,0;2022-05-16;;;35202,5;35202,5;35202,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;1250021 000028/2022;2022-07-21;;9345751;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de serviços técnicos especializados na capacitação de policiais militares e servidores civis que atuam na área orçamentária e financeira da PMMG, conforme especificações, exigências...;;FUNDACAO JOAO PINHEIRO;17.464.652/0001-80;11351,0;2022-09-15;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176884;81266,02;81266,02;81266,02
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;1250071 000129/2022;2022-10-03;;9349189;SIM;Concluído;Com Fornecedor Vencedor;Por item;Hospedagem de Servidores, Hospedagem de Sistemas, Disponibilização de Conexão de Rede Adicional de 1GB, e serviço de Plataforma Oracle Exadata como Serviço.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;54,0;2022-10-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177810;3938841,4;3938841,4;16952338,66
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;1250071 000129/2022;2022-10-04;;9349189;SIM;Concluído;Com Fornecedor Vencedor;Por item;Hospedagem de Servidores, Hospedagem de Sistemas, Disponibilização de Conexão de Rede Adicional de 1GB, e serviço de Plataforma Oracle Exadata como Serviço.;;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;16.636.540/0001-04;54,0;2022-10-14;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=177810;43134,0;43134,0;182418,9
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;1251666 000058/2022;2022-11-22;;9370604;SIM;Concluído;Com Fornecedor Vencedor;Por item;Serviço de recolhimento, transporte e aterragem de resíduos sólidos domésticos na sede do Batalhão da Polícia Militar de meio Ambiente três vezes por semana, gerando um total de resíduos de 2,6 m3.;;SUPERINTENDENCIA DE LIMPEZA URBANA;16.673.998/0001-25;66,0;2022-11-30;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=178790;21600,0;896,4;2763,9
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1250;POLICIA MILITAR DE MINAS GERAIS;1259965 000036/2022;2022-07-05;;9345108;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Recolhimento, transporte e aterragem de resíduos sólidos especiais, cujo volume excede o quantitativo legal, nas dependências do Batalhão de Operações Especiais - BOPE. _x000D_ ;;SUPERINTENDENCIA DE LIMPEZA URBANA;16.673.998/0001-25;38,0;2022-08-09;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=176407;268,92;268,92;829,17
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Dispensa de Licitação;Dispensa de Licitação - Aquisição de bens produzidos ou serviços prestados por órgão ou entidade que;1260;SECRETARIA DE ESTADO DE EDUCACAO;1261347 000005/2021;2022-07-08;;9272530;SIM;Concluído;Com Fornecedor Vencedor;Por preço global;Contratação de produtos e serviços por meio de Pacote de Serviços dos CORREIOS, mediante adesão ao Termo de Condições Comerciais e Anexos.;;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - ECT;34.028.316/0015-09;670,0;2021-02-05;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=167426;0,0;0,0;6030,84
